anger_label,fear_label,class
0.4406340578733386,0.4744969841084313,1
0.5205405930234728,0.3292748708270845,1
0.7047721969184091,0.4819883795236608,1
0.5644418978909614,0.6218707854778587,1
0.334749083986106,0.4852016108066305,1
0.5021274361562934,0.3611826454153107,1
0.5068800183342815,0.4678648270129009,1
0.5551346001084031,0.5331403636781299,1
0.6476408006351312,0.4377360963116228,1
0.4392394109417942,0.4199925169513038,1
0.5794904289353163,0.4079729876339048,0
0.5503893128116757,0.5702132817410198,1
0.6128632875211427,0.4861879614600488,1
0.549143720012547,0.6540752101210308,1
0.5472315517766225,0.3881197291899075,1
0.3793470957280656,0.4120097539366668,2
0.7481464782530366,0.4019171478673693,1
0.5902447957003562,0.2951461388836445,1
0.5444024946783975,0.7424755363660948,2
0.4785084027316681,0.3927457935799311,2
0.5331127514026401,0.3063140036093447,2
0.4587881055583315,0.4947418791812749,1
0.5107816170250415,0.4644902500734793,2
0.4676265481458586,0.3354889141123678,1
0.4739990813052654,0.3458617320428871,2
0.6408610084318875,0.5345622217991315,1
0.4250293563415265,0.3820482823004404,1
0.4672386099482026,0.3752115303696838,1
0.6026493288936398,0.3490877999651777,1
0.4710512241014376,0.3377173552659446,1
0.5223180976512979,0.3667363752358912,1
0.49906431882015,0.5148398158806666,1
0.7624766669468124,0.5078247826064783,1
0.4147947381621852,0.2696556896111381,1
0.5090861099648953,0.294646725498373,1
0.6095715483541723,0.3182241193759259,1
0.6690076783733887,0.5528359010366756,1
0.6183891156105622,0.6122195883317568,1
0.5828052610612063,0.3962701746813068,1
0.7052529920151213,0.669128326536676,1
0.4753575835839336,0.609107558812041,2
0.5148272193455536,0.5303516780388154,1
0.4644541669276264,0.5965717430783288,1
0.6670349407044345,0.57244279517703,1
0.5999740166784554,0.3763694521429909,1
0.5627804980887882,0.5663509400749691,1
0.6730207103277469,0.5856614752802972,1
0.5187504353323474,0.4050829415567731,1
0.4370844750854513,0.5026961273098747,1
0.4792042978494387,0.3852162630841422,2
0.5392736047337398,0.5266148749592642,1
0.6052652842114525,0.2965307318503432,1
0.5916536986631838,0.4515180572908658,1
0.6575860301220825,0.5396861980013177,1
0.4767357310133846,0.253534735361298,1
0.5488929500646098,0.436305888594395,1
0.669549842421687,0.4296799444808207,1
0.7235194524965368,0.4126507490449105,1
0.5982013646383473,0.6234733248020016,2
0.4257655270763389,0.215314588666087,1
0.5756824703358644,0.4005029804811939,1
0.5397584162827725,0.4813696099593735,1
0.4778147660295344,0.5668451660925252,1
0.4852557728153787,0.4627361871257023,1
0.4155239220337682,0.4685682662433997,2
0.4631822648294896,0.3171387316717561,1
0.3668498828093982,0.4103183102477651,1
0.5557508577891386,0.4955949490914237,1
0.612274433546277,0.3455926349207642,1
0.4384218032085094,0.389457834904081,1
0.501573690070019,0.2579097214921259,1
0.5655872798019218,0.3361313489539398,1
0.4368072908197066,0.537237711248818,1
0.5665201077259021,0.5151261092511432,1
0.5282326224349525,0.4295933743288876,1
0.7247239648482896,0.4380181215867937,1
0.5531384311936395,0.508258597427501,1
0.625811922767046,0.5009742776047232,1
0.7714789981679575,0.4982883298898386,1
0.4344727449679546,0.4582112571856821,1
0.4994830301718123,0.5410097867912125,2
0.4476296596887178,0.2634896143394263,2
0.4718361006951456,0.3257749627155331,1
0.5198793272777302,0.2827580199182338,1
0.7175629054924825,0.567046289265895,0
0.6164630831408129,0.6599581183467953,1
0.4760952553192527,0.4560693344821989,2
0.2230577512248964,0.2626192320041558,2
0.4656513360955603,0.4073530742667419,2
0.5258251241328751,0.592824044973183,1
0.4488665654539027,0.4467094958287679,2
0.6724289117919575,0.6600673791931088,1
0.4899077380858675,0.4803201977961665,1
0.4897321369488678,0.4058917613071214,1
0.5219854172011587,0.5073280060990151,1
0.6713404549350415,0.5838552140075608,1
0.404915893198321,0.3970565321427949,2
0.5496622879532779,0.2825143771493423,1
0.6078434736338808,0.4659201707912096,1
0.5911661531042915,0.413833105931997,1
0.6343087371451696,0.5047087092114788,1
0.5504578309048501,0.3883323379658145,1
0.4388709912853116,0.4945714779159563,0
0.5648155433173786,0.4534168492558769,1
0.360404758491803,0.4247966171622211,0
0.4873967537879666,0.4578528939547092,2
0.5129039564762419,0.643611127938337,1
0.3927761399429703,0.4443436003357762,1
0.3849071732055638,0.2753889882327024,1
0.5969606910968261,0.3482719367506771,1
0.535950937314364,0.4904800488963476,1
0.3569982069940335,0.3240168842817822,1
0.4711529505611578,0.4209648927445578,1
0.545832733293807,0.4726702738613886,1
0.4189297668927936,0.5546602264432519,1
0.4906591660715038,0.5021689904826334,1
0.5928225137638735,0.6174205580478025,2
0.5102529469092564,0.3819471432796613,1
0.5066757758878155,0.4423247311340246,1
0.5361722590772231,0.324140939709762,0
0.3593488523074145,0.3640423490129707,2
0.4335672627508327,0.4353518342452204,2
0.5649523548343319,0.5655189239852573,1
0.4036318796714835,0.4325045577186637,1
0.3317660324038306,0.2460219581811615,1
0.5812551884421219,0.3887170871808297,1
0.6665033564064017,0.6021030770589499,1
0.6705039896404298,0.4075157105389992,1
0.3859941608961683,0.3710323559008258,1
0.5385277069340115,0.5004720337218489,1
0.5064649058243818,0.3799185551032132,1
0.653529939962733,0.6826911130083095,1
0.5374284361097711,0.3528491911963323,1
0.4410062826160097,0.6673657732670311,1
0.4854750012830268,0.4280805790186274,1
0.6931030751316072,0.5469650229463399,1
0.2639074111152781,0.3603913256410949,1
0.4064709730378717,0.4609966434059342,1
0.5570701524283748,0.3942734476594778,1
0.619332516810583,0.4383915342387998,1
0.5928279682740303,0.4940642364316457,2
0.5894440894182759,0.5158634272045631,2
0.4362342447823707,0.4838697508089438,1
0.4656844450037855,0.351368332936477,2
0.6054916482731231,0.4334876013105279,1
0.4923216904835212,0.3906645937899247,1
0.5435732360831618,0.1741821771824926,1
0.4572931432048102,0.4855746831561016,2
0.5008291033954153,0.5054571925273252,2
0.43667761838077,0.435959771898556,1
0.455912992418948,0.4955702782218648,1
0.6014370545912727,0.3827083382886234,1
0.4004907836248235,0.6197492722432923,1
0.5730860252408825,0.5176944511666018,1
0.452973850643435,0.4409657584048949,1
0.557515341382871,0.3281024879668098,1
0.3085585135219363,0.5263783490550966,1
0.5485311603184997,0.4570490620316359,1
0.471545113712836,0.517617569724686,1
0.5181993046851331,0.4153158022234312,2
0.4070514533702949,0.2452387280407525,0
0.7626420630123983,0.6294151446512875,1
0.605298698149454,0.3587632468450327,1
0.3930958099920292,0.1954524323748563,1
0.4475558925284025,0.3059289947057425,1
0.5672575117930283,0.6392292507710988,1
0.6627920753093933,0.4693494838685503,1
0.5758361946723253,0.4669328884857479,1
0.5580228102191455,0.4503193320598189,1
0.5634757537208608,0.6458866163057211,2
0.5751247213361846,0.4960652662456108,1
0.4148134436253261,0.3548056892533202,1
0.4635405550841673,0.369533556615017,1
0.7393515522854327,0.4307736860512917,1
0.4089391174813322,0.5182997023162338,2
0.549329643292982,0.4886861273401453,1
0.3266238349976518,0.4697885454484068,1
0.4309765994176605,0.3915335455997109,1
0.5537652661735664,0.490906041290676,1
0.5591738645610754,0.5444447140944373,1
0.3300584108722966,0.4886194230297203,1
0.3561795638510022,0.325082866911565,1
0.5151618329177072,0.2739573939162084,1
0.423537710160668,0.5231794403754918,2
0.4341399719007793,0.3848394645441919,1
0.5233128980845615,0.2620930991116789,1
0.6082466413970369,0.4783423747746368,1
0.3787834104153257,0.1933595746823169,1
0.4920600038297358,0.4639421409687793,1
0.5634449420475607,0.5158521788095991,1
0.5633601332787034,0.4981670361322476,1
0.5272700753769205,0.4486720489404161,1
0.6058068122909823,0.3854012922285335,1
0.5942563097921755,0.5985484470565561,1
0.6763367456811303,0.5420684603494192,1
0.5646203280512729,0.545894840413478,1
0.4530488705394117,0.363951941095999,1
0.6038169653721636,0.5226420646529778,1
0.4398715225907991,0.5039530782196392,1
0.5480139876727994,0.4316586259682123,1
0.5773017844352194,0.4501069688344211,1
0.5788728758388144,0.5115875146880555,1
0.6265013379519204,0.363886333255158,1
0.605157947533805,0.3577746694574324,1
0.6485197245580555,0.4681927672416062,1
0.4911388898919776,0.3836409398448106,1
0.4925098518273831,0.5595631614131531,1
0.4991082610174441,0.4344292222146813,1
0.3489906745769185,0.3757241796695667,1
0.5031085759116475,0.4674188735998728,1
0.3390745687436052,0.4087078696046477,1
0.6989817760517709,0.4935506791532131,1
0.4307092935599167,0.4470341914851872,0
0.5679106154856484,0.5882091179318804,2
0.4168450356616724,0.5688067876730585,1
0.5563795183712182,0.5796192986326942,0
0.5376055797902413,0.5034356629466572,1
0.4755362957389444,0.4938660155801386,1
0.6429775026632552,0.3076840410304233,1
0.4836556873983613,0.5427024179318446,1
0.7063103130947884,0.6239636611521014,1
0.4654388487883918,0.3519328097247443,2
0.5866216833299648,0.546794577253876,1
0.4735007931904744,0.5286737229571961,2
0.501291718933129,0.364681143453921,1
0.5482766027836461,0.3899598073178344,1
0.5842399050754582,0.5010342342443693,1
0.4983963030968563,0.4964026024816046,1
0.5208381808752124,0.25608529183855,1
0.4169354163496568,0.3538782178549568,2
0.6604958584625333,0.4222918511215333,1
0.5209421284234145,0.6016467645179833,2
0.4403169576260026,0.3674087261579819,1
0.5206806417321894,0.4344821313837817,1
0.5184775117504483,0.5437164894271577,1
0.6266530372694379,0.6058299384366679,1
0.4566623791148101,0.4546380648779012,2
0.560297260099375,0.4884473644192326,1
0.6779055642942415,0.4758681406318317,1
0.6952636845360899,0.6285308693978906,1
0.6232228776695444,0.4310767389773743,1
0.4687919909376634,0.377279788821545,2
0.4445142541210735,0.3913325856584944,1
0.3745990479314754,0.5013774715840581,2
0.5604015174610171,0.7079885407403668,1
0.547712541042736,0.4464174501911759,1
0.5542412164844811,0.4964749294035965,1
0.5570056602003817,0.4266796008048917,1
0.4874062666680265,0.3534467783050057,1
0.4307776416593004,0.528688017519777,0
0.5234452617429354,0.4461346203186172,1
0.4057756634545583,0.4728089696409993,2
0.5642967485524066,0.4079277285735909,0
0.5678407602535187,0.4476993864034648,1
0.6607517428899775,0.7124776683511578,1
0.6516143839980496,0.2953399565359816,1
0.3769590340633197,0.3679521546358211,2
0.5717341811642547,0.4661209252593781,1
0.591531107115531,0.5083938180383862,1
0.7338235526025038,0.4915745028308679,1
0.615419996182114,0.4400480665515022,1
0.5365349163927982,0.3826817275394516,1
0.4521982778617391,0.2986490166248534,1
0.5218847146756744,0.5335628852488057,1
0.483518014542925,0.5267570682786148,2
0.4582786605544231,0.3714148204061489,1
0.4601481556204465,0.4457733576909967,1
0.5650351705976076,0.5084159807044609,1
0.6864414381418632,0.6040532675867685,1
0.5448202700707366,0.5667544828928324,1
0.5856989556665765,0.6139668317899185,2
0.6539159613087521,0.6262484967062041,1
0.4555811174918097,0.376130956507082,2
0.5124818417310623,0.4846799030561177,1
0.498953762729469,0.4712476247594405,1
0.6270212922220714,0.569679903996615,1
0.5745879968732869,0.4713340579005954,1
0.5988110374477593,0.4478265234003354,1
0.5378442650589009,0.4370414483097442,1
0.4751233239853708,0.4490730286280027,2
0.2970349252172187,0.4072975793962411,2
0.5981754090873309,0.388312887055438,1
0.4548178615912324,0.4373451484023382,1
0.5526917690892097,0.2754352497179281,1
0.530928000212285,0.279170822695315,2
0.6227902661598586,0.4700194584985106,1
0.5356865036029957,0.4257983355355758,1
0.57617426285108,0.4165000779997455,1
0.6310378103505593,0.4075283739221773,1
0.6204642823684614,0.4210045534781922,1
0.4039256638844869,0.3452989200060872,1
0.4393614748476352,0.5609580235081202,2
0.5366867426616281,0.4458545245897024,1
0.5250469846052847,0.3816618290527876,1
0.5334776571268015,0.3185702877705623,1
0.3863794006015746,0.2708218429809359,2
0.688271945333547,0.6051982378520536,1
0.448196206071128,0.3934956342053552,2
0.5192360815756145,0.4523286083681841,1
0.6012800960173798,0.4916179995653322,1
0.4555785399109308,0.588897482210269,1
0.7003128026772375,0.4807778778320268,1
0.630087725110003,0.4385498225782113,1
0.4952855722972291,0.4676248172626258,1
0.6081660963000904,0.4641491306758336,1
0.7067831509134561,0.4763401622121474,1
0.4805778735233971,0.3778951448552964,1
0.5640446753727045,0.3589725132247531,1
0.6372657961900646,0.5642611461489297,1
0.4462015467077886,0.4468415608173154,1
0.5499658480930926,0.3823872221094572,1
0.5857363803139516,0.4683232696238041,1
0.5541453658927875,0.50093397892086,1
0.5093881882348424,0.5320113498321771,1
0.400803583642228,0.3643772203652953,2
0.4574240447430568,0.4051894389260362,1
0.7208838295850005,0.4132465766295182,1
0.6487473943739868,0.5316320401177382,1
0.5156888794705974,0.3934997903964252,1
0.3712378432648116,0.5374866245821464,1
0.541761396326881,0.4598489610969809,1
0.5850469915899942,0.485597097772852,1
0.5959603320077226,0.4070108105649519,1
0.5378149252738196,0.4809148368172398,1
0.3171830656733653,0.3222782018736629,2
0.5501008705941259,0.6897889112724114,1
0.4492089618422422,0.466673030944512,1
0.5257783702565557,0.372428709172505,1
0.3250504989409701,0.3784277894078474,2
0.5639672332124884,0.717549566519146,1
0.5226638832085302,0.436189823368775,1
0.4364092280799156,0.310242002103741,1
0.3014598457799524,0.4258200841466981,2
0.6056612761702787,0.4636319264270566,1
0.7140547392003023,0.5287766654939063,1
0.4833656592448202,0.3192296503421614,1
0.3968688038635608,0.4022301114564248,1
0.4877057129648425,0.4014210432239029,0
0.3905763131804785,0.3638467294016765,1
0.4798243931667905,0.5260821763289135,1
0.4878271434529384,0.5457215753189376,1
0.4527558788747338,0.3952018330785312,1
0.3975743781839508,0.3707262564621549,1
0.5950157267294891,0.4195359934812073,1
0.5074576057156451,0.2893495902061517,1
0.7855422618120071,0.5477259230126958,1
0.5923503851193775,0.4005974624438903,1
0.5743424522449121,0.5950038680068246,1
0.853010178045433,0.5736249733492205,1
0.4562929593875188,0.3775090230849706,2
0.7042937395036936,0.4227709167845476,1
0.5799773868565041,0.4707269024163414,1
0.4148946553162542,0.410390368414329,1
0.5357667131382644,0.5215515158304276,1
0.637236672365202,0.3293237687916038,1
0.5457583522304981,0.5634161257778496,1
0.4582725855506777,0.4518819556982829,1
0.5487993846558066,0.5240921313912033,1
0.470503399340476,0.3431613358032922,1
0.4362567451203943,0.4586892641444725,0
0.551923643080971,0.3159533271871395,1
0.5273102121805504,0.5441798237645108,2
0.4951353361585425,0.4486202405219662,1
0.4696412380168085,0.2520599198566381,1
0.6158306100085099,0.4841270745112613,1
0.5776475044125081,0.5450508802108219,1
0.5011056912125461,0.5035173423873224,2
0.6296287782367697,0.5377134680985214,1
0.4595054760686944,0.5536092718959376,1
0.6576169826231646,0.4484442118170303,1
0.3912745544798798,0.2578354880563449,1
0.5599593785019619,0.5614362649413123,1
0.4710788783282679,0.4023741053465329,1
0.4699915018807286,0.3573129074132558,2
0.6280944103150278,0.4686742014132519,1
0.632424418488282,0.3568198188443213,1
0.5624440745280871,0.4835128746055156,1
0.569520577850868,0.5575605229466443,1
0.798601958598711,0.4926586696571868,1
0.6943457922487943,0.5148340320165699,1
0.5219897189094491,0.4881624892020587,1
0.5795178911665674,0.5224410736092469,1
0.6244020957524972,0.5445950927871418,1
0.5849761379098802,0.4412230202381532,1
0.4982708625917349,0.4760214601363349,1
0.6434196670894806,0.7010288622554722,1
0.3276476662497908,0.4127468013421104,1
0.4653778776804326,0.5406879161754202,1
0.5495556054587425,0.4356468867432871,1
0.6603930469184142,0.3863951873779241,1
0.711659255386198,0.7320126403951465,1
0.6123396769331967,0.7025366691003441,1
0.6323378670706532,0.4565381511406763,1
0.6262279478962415,0.5376493186485022,1
0.4945011337481622,0.4227128999322055,2
0.3895301773173446,0.5352413017629971,1
0.4935837519706247,0.4939746125002709,1
0.6003264878389143,0.3095868150961627,1
0.4702338733341645,0.6006857082640963,1
0.5548976096401743,0.4528668120085871,1
0.6192978680099464,0.5241651629378701,1
0.7916844315457382,0.5848138513290704,1
0.6631979868985459,0.4891729905223624,1
0.5997065823282992,0.38183609144732,1
0.4339841071594135,0.2213490276058939,1
0.6314201236302769,0.4746148303678202,1
0.6147625941480254,0.5539712856097485,1
0.5925408294264142,0.4113779737910518,1
0.4432963912119303,0.5112278302320897,1
0.5175023424488532,0.5007825789588952,2
0.4246342245342825,0.4274958118912397,1
0.4014412891870997,0.5348837263671933,1
0.5287187487461046,0.4320901824544583,1
0.6374230447562957,0.3978385217303353,1
0.4931643169395117,0.4155639222222007,1
0.4040760541556307,0.3875136930100837,2
0.4913349240606931,0.2721489891652179,1
0.372521336680395,0.3496859928310594,2
0.4524084373130829,0.4237632583639312,1
0.296871319634757,0.3900751323222735,0
0.4830361324869433,0.4376069861773666,1
0.4567884610623193,0.4461712624428074,1
0.5744138001364715,0.4098732168447626,1
0.3803374392526406,0.6051790692347978,2
0.5379293698557537,0.4495040519667977,1
0.5267541123541275,0.3389268442854019,2
0.4807096340335068,0.5762112407767987,0
0.6251666845196452,0.4796229998050328,1
0.4239849209549422,0.4514083961363599,1
0.4052465987275185,0.6268934895157786,1
0.5403160776302017,0.5607955342898954,1
0.5379653094557275,0.3877915891458001,0
0.3744601120061266,0.4587451403609841,1
0.8006300825883437,0.4655214344732832,1
0.5085900500070638,0.4994806229876267,1
0.5526280141290892,0.4367477079568523,1
0.4520812941254525,0.3450031100373104,1
0.4098842017559165,0.4420447291091736,2
0.5912890930119505,0.283430250098716,1
0.2931444775932567,0.3963693616970608,2
0.5176633311621032,0.5484909374003937,0
0.596210316671946,0.5443149841652699,1
0.4977089633608388,0.4979352207919285,1
0.5380366829782837,0.5197965020329265,1
0.4500563732601284,0.3003841391678983,1
0.5954465901348414,0.5408754021431484,1
0.5087893197229951,0.5307029701170978,1
0.3903790879637684,0.425934757571008,1
0.6762902062956602,0.2778676249796991,1
0.5146388313620917,0.5102936936187163,1
0.537832758708394,0.5527185620988231,1
0.4677028559669576,0.4762651656923319,1
0.4882212671876286,0.3790553616370234,1
0.5093972842455368,0.5673976453336169,1
0.5192043571060132,0.5978359855269822,1
0.4216436945118851,0.2873640869372965,1
0.6062235575487254,0.5627580340068403,1
0.6993295194444558,0.3864238232035805,1
0.5947041754850901,0.6285619926536379,1
0.5663358237254865,0.5634259169710667,1
0.3490876071657214,0.3284820875285359,1
0.5014570002374817,0.4243314264352665,2
0.5041848072419546,0.508219326869324,2
0.4574240447430568,0.4051894389260362,1
0.4074919954800984,0.5395071968582812,1
0.6873801940866869,0.6024955048720932,0
0.6281006957952756,0.4441617719519314,1
0.4962290100909271,0.3083290200757035,1
0.4579593933072092,0.4414500191917648,2
0.6149513757708812,0.3603784300493448,1
0.4859558461268035,0.5203339075543205,1
0.5787276545173597,0.4707292128977016,2
0.6985056984000901,0.5235549956264873,1
0.5389580018929576,0.4128038124424584,1
0.5378507785531625,0.5206505494525777,1
0.4889224602946853,0.4045672892753859,2
0.6061845363761579,0.5054716193453581,1
0.3480341095278854,0.6280928014018614,1
0.5300498474740468,0.4528083360940977,1
0.5334284118065478,0.4826542073693608,1
0.4957736723673559,0.372158892169843,1
0.6402223580885656,0.4756598053894709,1
0.5604904753943473,0.5713749463335775,0
0.4248082931734515,0.3037800645861402,0
0.4174656337260123,0.4629384270432256,1
0.5354369198054961,0.33714934152055,1
0.4805684839448135,0.588507559324462,1
0.6955924570712589,0.3516809592344391,0
0.461712754709374,0.4940533349684407,0
0.6601519412755473,0.4710607500283699,1
0.6140806474678846,0.3589148128619297,1
0.4360397527086153,0.3620693743922013,1
0.6002855378551544,0.2711723252432744,1
0.5695187300267601,0.5470466730253748,1
0.3134530329240733,0.5376288110412838,1
0.5340726217890452,0.2562307280636758,1
0.4111674024728176,0.3023620817665174,1
0.446273016860741,0.3347782497061511,2
0.4572931432048102,0.4106579139560741,2
0.5895170700069607,0.5013075129993202,1
0.546312103921276,0.4257689034622987,1
0.5093917971297501,0.4659371131354438,1
0.5260054662113475,0.3226166207607789,1
0.5654592527487527,0.3923596473447316,0
0.5143392774718951,0.4224745959958157,1
0.4110818525455099,0.2380365134386696,1
0.542759135240991,0.3273959131089288,1
0.5737134808819532,0.2609769758604374,1
0.4786730520347785,0.4741688557538542,1
0.5686650164141611,0.2931595928554145,1
0.4827531115650203,0.3472345082680192,1
0.4886123468745299,0.4181893327124,2
0.4399820970918068,0.2983059020807197,1
0.4484828812758433,0.2955600971286964,2
0.569464338303378,0.3465697718058724,0
0.4527228773556168,0.4810022062415345,1
0.5629562289167362,0.3699470682531021,1
0.5343086927649813,0.5046198127658903,1
0.7629484684527932,0.3946079369027385,1
0.4931643169395117,0.4155639222222007,1
0.5334188814676539,0.3240491614911275,1
0.3912943036053835,0.3655215662247146,2
0.4027092319411972,0.2598058664638668,1
0.4451297047884036,0.4176811240597924,1
0.5718490287117014,0.4096576867907576,1
0.3949930846373173,0.6586036380388762,0
0.6854010927381982,0.5372979266363649,1
0.5828917011659526,0.4282567093171153,1
0.5529582436103307,0.4610821856488069,1
0.5885895299189967,0.5283730797839499,1
0.4717310407293494,0.6489154006776305,1
0.3822455007932447,0.543290599033692,1
0.5164519313672381,0.5716169482552295,1
0.5979761621884137,0.3103805022503976,1
0.4477047623199435,0.3369819509915427,1
0.6438304549857902,0.5660378815042112,0
0.5268935732771571,0.4662091828640612,2
0.5308546046169182,0.4404149436265925,1
0.815609184743959,0.5266780404154983,1
0.5039145222316979,0.4384339427165946,1
0.3849290401813644,0.8183891782231825,1
0.448066848245978,0.3952343750303547,1
0.857531514216162,0.273533024537178,1
0.4605853431897381,0.401415454949449,1
0.288219920623349,0.2383924791857204,1
0.786854257241617,0.4934133600865413,1
0.7226231153679805,0.5697856242235336,0
0.539532775594279,0.3681176524881444,0
0.547494082780204,0.3631911183025443,1
0.4729457976715286,0.5773609153874931,1
0.4246784069443701,0.3204191737520701,1
0.573991166558152,0.3322930921291454,1
0.3361164641792358,0.5291228737553854,2
0.506605247531933,0.3903113884471857,1
0.7501424015932773,0.5779911180887098,1
0.5315805577025948,0.5387055285890361,1
0.4935858207941891,0.3343395835998448,1
0.3446216705421979,0.3132425166818999,1
0.5730326942721116,0.5680131542444128,1
0.5848218275815925,0.535664772499576,1
0.4191052172917067,0.3370964918568185,2
0.4509017153008557,0.5297460485360105,1
0.6012458890761949,0.5001172711289775,1
0.4671324182049184,0.5617671672565993,0
0.5642951324445605,0.5678003813885708,1
0.5990412699943729,0.3599022888530618,1
0.4978498514263284,0.3588540279620994,1
0.4811807652556221,0.4384556097998991,1
0.542825429303135,0.4439505455890156,2
0.6324231994639443,0.4487692898981066,1
0.5167951571081105,0.3795202947713056,2
0.4743531396806658,0.3811954933366306,1
0.5343212415451039,0.3853205927906935,1
0.4978108454009506,0.3891549259491245,1
0.6107062348824627,0.4331980831766123,2
0.4938446686743164,0.487259465839933,1
0.6655606972447544,0.3000177270593533,2
0.5864820631820918,0.5321397908085422,2
0.4681967849806278,0.448636937680939,2
0.5019285640628831,0.2556509476202037,2
0.2929329944231555,0.3042123470447844,2
0.4989837847801399,0.3663990460882137,1
0.4766511457890701,0.3104006184777915,1
0.5231579571257682,0.5611101798340877,0
0.5626756398102253,0.5667368438231379,0
0.5065726661081084,0.5129782237698624,1
0.6497058934033225,0.2549703132945333,1
0.5057847059421383,0.3622476090554527,2
0.5745039365033731,0.2766793744039887,1
0.465222970451697,0.4156621746085596,1
0.4180808748374192,0.3887821600540984,0
0.5841175299000332,0.5149814148244323,1
0.4594310543131762,0.4233930570138148,1
0.6365999826410651,0.2841031455983306,1
0.5915054384281905,0.5801762144821228,1
0.6689161999596306,0.4740403328234257,1
0.3588303423989093,0.3503340969147978,1
0.5441082873832668,0.4715042795165791,2
0.5178733520808475,0.4804680345279793,2
0.4746584503660299,0.4299480136760625,0
0.4389036277339267,0.4424220652193459,0
0.3913251324433789,0.5198632108422171,2
0.4006234684819239,0.5639317448757908,2
0.4735260261204447,0.3816816790567978,2
0.3938738051615599,0.3909212534743165,2
0.687565217294128,0.4746874681677584,1
